vertical,city,businessName,phone,address,postcode,website,rating,reviewCount,source
electrician,Birmingham,LAL'S ELECTRICAL & COMMS SERVICES LTD,,,B43 6HU,,,,powuk
electrician,Birmingham,MARK J ELECTRICAL LTD,,,B60 2BA,,,,powuk
electrician,Birmingham,RDW ELECTRICAL LTD,,,B62 9NR,,,,powuk
electrician,Birmingham,MARTRIX LIMITED,,,B98 0JT,,,,powuk
electrician,Birmingham,CENTRAL ELECTRICAL SERVICES (WIGGINTON) LTD,,,B79 9LH,,,,powuk
electrician,Birmingham,S TANK ELECTRICAL LTD,,,B20 1BJ,,,,powuk
electrician,Birmingham,ELECTRICAL MECHANICAL AND FABRICATION SERVICES LTD,,,B79 8PA,,,,powuk
electrician,Birmingham,JCM ASSOCIATES LIMITED,,,B27 6LG,,,,powuk
electrician,Birmingham,D2 ELECTRICAL SERVICES LIMITED,,,B10 9QR,,,,powuk
electrician,Birmingham,NEWEY ELECTRICS LTD,,,B96 6RW,,,,powuk
electrician,Birmingham,APEX ENERGY SOLUTION WORLDWIDE LTD,,,B70 6AS,,,,powuk
electrician,Birmingham,WILSON ELECTRICS (WM) LTD,,,B42 1SY,,,,powuk
electrician,Birmingham,EMPIRE ELECTRICAL CONTRACTORS LTD,,,B62 9BX,,,,powuk
electrician,Birmingham,TOTAL 1 ELECTRICAL SERVICES LIMITED,,,B67 7EX,,,,powuk
electrician,Birmingham,YSSP LTD,,,B90 4LE,,,,powuk
electrician,Birmingham,MAINLINE ELECTRICAL LTD,,,B25 8LA,,,,powuk
electrician,Birmingham,ELMBRIDGE ELECTRICAL CONTRACTORS LIMITED,,,B30 3JN,,,,powuk
electrician,Birmingham,S D HUGHES ELECTRICAL SOLAR PV LIMITED,,,B78 2BW,,,,powuk
electrician,Birmingham,WOLITERS LIMITED,,,B61 7BX,,,,powuk
electrician,Birmingham,NORTHERN SITE ELECTRICS LIMITED,,,B73 5HU,,,,powuk
electrician,Birmingham,ATC MAINTENANCE SERVICES LTD,,,B31 2LJ,,,,powuk
electrician,Birmingham,GRANT ENERGY LTD,,,B61 0BX,,,,powuk
electrician,Birmingham,JA GARDNER PROPERTY SERVICES LIMITED,,,B90 2JP,,,,powuk
electrician,Birmingham,PLANET CABLING LTD,,,B92 8DJ,,,,powuk
electrician,Birmingham,APPROVED SECURITY HOLDINGS LIMITED,,,B90 4LE,,,,powuk
electrician,Birmingham,CENTRAL CABLING LTD,,,B77 4GJ,,,,powuk
electrician,Birmingham,BLUNN ELECTRICAL LTD,,,B26 1BB,,,,powuk
electrician,Birmingham,2ND CITY ELECTRICS LTD.,,,B73 5EX,,,,powuk
electrician,Birmingham,BYRNE ELECTRICAL & BUILDING SERVICES LTD,,,B28 0RD,,,,powuk
electrician,Birmingham,RHENLAH PROPERTY SERVICES LTD,,,B74 3PW,,,,powuk
electrician,Birmingham,D.I.F.Y HOME IMPROVEMENTS LTD,,,B60 2PN,,,,powuk
electrician,Birmingham,M WOOLMAN SOLUTIONS LIMITED,,,B62 0AS,,,,powuk
electrician,Birmingham,UKZ SERVICES LTD,,,B11 2AA,,,,powuk
electrician,Birmingham,ELECTRIC MICK LTD,,,B37 6BE,,,,powuk
electrician,Birmingham,LEYDON ELECTRICAL LTD,,,B91 2EA,,,,powuk
electrician,Birmingham,SIMPLY ELECTRIX LTD,,,B21 0RW,,,,powuk
electrician,Birmingham,KSPARKS ELECTRICAL LIMITED,,,B23 6GD,,,,powuk
electrician,Birmingham,COVENTRY PAT TESTING LTD,,,B31 4SU,,,,powuk
electrician,Birmingham,ESTILO ELECTRICAL SERVICES LIMITED,,,B63 3HR,,,,powuk
electrician,Birmingham,C BRETTELL LTD,,,B47 5PX,,,,powuk
electrician,Birmingham,HI-LITE CONTRACTING LIMITED,,,B78 3TR,,,,powuk
electrician,Birmingham,CAMLEC AND SONS ELECTRICAL SERVICES LIMITED,,,B36 9SU,,,,powuk
electrician,Birmingham,S R ELECTRICAL SERVICES LIMITED,,,B61 7DN,,,,powuk
electrician,Birmingham,CHRIS ROBERTS PLUMBING & HEATING LIMITED,,,B79 7RB,,,,powuk
electrician,Birmingham,DANIEL BEST ELECTRICAL LTD,,,B15 1NP,,,,powuk
electrician,Birmingham,C.E.P SERVICES AND MAINTENANCE LTD,,,B63 3HB,,,,powuk
electrician,Birmingham,AKG ELECTRICAL CONTRACTORS MIDLANDS LTD,,,B79 7RB,,,,powuk
electrician,Birmingham,ELECSAFE TAMWORTH LIMITED,,,B77 1HB,,,,powuk
electrician,Birmingham,KORE ELECTRICAL SERVICES LIMITED,,,B78 1ND,,,,powuk
electrician,Birmingham,A4A LONDON LTD,,,B36 9JN,,,,powuk
electrician,Birmingham,GOOD DEXTER LIMITED,,,B79 9LB,,,,powuk
electrician,Birmingham,TOURT ELECTRICAL LIMITED,,,B72 1TX,,,,powuk
electrician,Birmingham,ABS TELECOMMUNICATIONS LIMITED,,,B94 6NS,,,,powuk
electrician,Birmingham,BH ELECTRICIAN LIMITED,,,B8 2QL,,,,powuk
electrician,Birmingham,ADA EDWARDS LIMITED,,,B42 1PT,,,,powuk
electrician,Birmingham,SRC ELECTRICAL SERVICES LTD,,,B29 5SY,,,,powuk
electrician,Birmingham,ANCO ELECTRICAL INSTALLATIONS LTD,,,B46 1HH,,,,powuk
electrician,Birmingham,MURPHY & SON INSTALLATIONS LTD,,,B38 9QA,,,,powuk
electrician,Birmingham,R.T. ELECTRICAL AND COMPUTING INSTALLATION LIMITED,,,B37 7DL,,,,powuk
electrician,Birmingham,ALIM ELECTRICAL SOLUTIONS LIMITED,,,B14 6DT,,,,powuk
electrician,Birmingham,GBIRMZ LTD.,,,B60 3PG,,,,powuk
electrician,Birmingham,SDT ELECTRICAL SERVICES LTD,,,B77 4RA,,,,powuk
electrician,Birmingham,ARB20 LTD,,,B76 9EE,,,,powuk
electrician,Birmingham,GOLDSTAR ELECTRICAL LIMITED,,,B13 0HY,,,,powuk
electrician,Birmingham,SHAUN ELECTRIC & AIR CONDITIONING SERVICES LIMITED,,,B11 4DA,,,,powuk
electrician,Birmingham,VIVID SOLAR STREET LIGHTING (MIDLANDS) LTD,,,B72 1UJ,,,,powuk
electrician,Birmingham,H.C.L ELECTRICAL LIMITED,,,B77 1PW,,,,powuk
electrician,Birmingham,LIGHTING DESIGN DIRECT LTD,,,B65 0EH,,,,powuk
electrician,Birmingham,D & R ELECTRICAL SOLUTIONS LTD,,,B13 0HY,,,,powuk
electrician,Birmingham,ELECTRICAL SERVICES SCH LTD,,,B74 3RL,,,,powuk
electrician,Birmingham,GUILD ELECTRICAL SERVICES LTD,,,B73 5LX,,,,powuk
electrician,Birmingham,I G INSTALLATIONS MIDLANDS LIMITED,,,B77 4QH,,,,powuk
electrician,Birmingham,JOHAL ELECTRICAL WORKS LIMITED,,,B71 2RS,,,,powuk
electrician,Birmingham,H.E.G. ENGINEERS LTD,,,B60 3LA,,,,powuk
electrician,Birmingham,MANTECH AUTOMATION LTD,,,B36 0EH,,,,powuk
electrician,Birmingham,S. BOGUE BATHROOMS LIMITED,,,B92 8AX,,,,powuk
electrician,Birmingham,DAMAND INSTALLS LTD,,,B50 4DT,,,,powuk
electrician,Birmingham,A-LECTRICAL SERVICES LTD,,,B24 9BP,,,,powuk
electrician,Birmingham,NIKO ELECTRICAL LTD,,,B68 0NU,,,,powuk
electrician,Birmingham,MIDLAND COMMERCIAL ELECTRICAL SYSTEMS LIMITED,,,B38 9EP,,,,powuk
electrician,Birmingham,ICN SYSTEMS LIMITED,,,B33 8BB,,,,powuk
electrician,Birmingham,SYNERGY ELECTRICS (MIDLANDS) LIMITED,,,B33 8BB,,,,powuk
electrician,Birmingham,K.C.HICKSON LIMITED,,,B66 2AY,,,,powuk
electrician,Birmingham,PETER WOODWARD ELECTRICAL CONTRACTING LTD,,,B77 2EH,,,,powuk
electrician,Birmingham,OAK LEAF ELECTRICAL SERVICES LIMITED,,,B98 8RH,,,,powuk
electrician,Birmingham,SCREED IT M&E LIMITED,,,B3 1PX,,,,powuk
electrician,Birmingham,ARCHER ELECTRICAL SERVICES LIMITED,,,B61 7DN,,,,powuk
electrician,Birmingham,CURRENT INSTALLS LTD,,,B50 4NP,,,,powuk
electrician,Birmingham,POWERFIX CONNECTIONS LIMITED,,,B46 1NW,,,,powuk
electrician,Birmingham,PANTHER INTELLIGENT HOME SOLUTIONS LIMITED,,,B71 1BA,,,,powuk
electrician,Birmingham,EV-PV LTD,,,B74 4AG,,,,powuk
electrician,Birmingham,INSIGNIA SERVICES LTD,,,B11 2JB,,,,powuk
electrician,Birmingham,TRITECH SOLUTIONS SECURITY FIRE ELECTRICAL LIMITED,,,B62 9JT,,,,powuk
electrician,Birmingham,MINERVA COMMUNICATIONS LIMITED,,,B61 8BA,,,,powuk
electrician,Birmingham,ARDEN ELECTRICAL INSTALLATIONS LTD,,,B93 9HU,,,,powuk
electrician,Birmingham,HALLMARK NETWORKING SOLUTIONS LTD,,,B26 2JL,,,,powuk
electrician,Birmingham,POWERSURJ ELECTRICAL SERVICES LIMITED,,,B42 2LX,,,,powuk
electrician,Birmingham,J. ELECTRICAL UK LIMITED,,,B45 9TA,,,,powuk
electrician,Birmingham,V-LECTRIC LIMITED,,,B79 7JS,,,,powuk
electrician,Birmingham,SUNLEC INTERNATIONAL LTD,,,B91 3DL,,,,powuk
electrician,Birmingham,SUSTAINABLE ELECTRICAL SOLUTIONS LTD,,,B26 2DR,,,,powuk
electrician,Birmingham,BIRMINGHAM BUILDING AND ROOFING CONTRACTORS LIMITED,,,B90 2PU,,,,powuk
electrician,Birmingham,B C JEAVONS LTD,,,B97 5PH,,,,powuk
electrician,Birmingham,KENROY ELECTRICS LIMITED,,,B70 6RR,,,,powuk
electrician,Birmingham,KIE ELECTRICAL LTD,,,B94 5LW,,,,powuk
electrician,Birmingham,KINGS FIRE & ELECTRICAL LIMITED,,,B36 9HN,,,,powuk
electrician,Birmingham,BOURNE ELECTRICAL ENGINEERS LIMITED,,,B90 4LE,,,,powuk
electrician,Birmingham,MCCOLGAN ELECTRICAL LIMITED,,,B90 2BP,,,,powuk
electrician,Birmingham,FLINKAR LIMITED,,,B10 0ED,,,,powuk
electrician,Birmingham,R D SERVICES LIMITED,,,B73 6RU,,,,powuk
electrician,Birmingham,AGW ELECTRICAL (SERVICES) LIMITED,,,B62 9JT,,,,powuk
electrician,Birmingham,HITACHI ENERGY UK LIMITED,,,B1 1TT,,,,powuk
electrician,Birmingham,GREEN-TECH ENERGY SOLUTIONS LTD,,,B28 9JP,,,,powuk
electrician,Birmingham,O.R. BUILDING SERVICES LIMITED,,,B93 0LN,,,,powuk
electrician,Birmingham,NEWEY PROPERTY LTD,,,B73 6BE,,,,powuk
electrician,Birmingham,HPI BUILDING PROPERTY SERVICES LIMITED,,,B8 2DH,,,,powuk
electrician,Birmingham,JD ELECTRICAL (BIRMINGHAM) LIMITED,,,B18 5EB,,,,powuk
electrician,Birmingham,P.H. ADAMS (ELECTRICAL CONTRACTORS) LIMITED,,,B24 9PN,,,,powuk
electrician,Birmingham,MONARCH ELECTRICAL CONTRACTORS LTD,,,B1 3AA,,,,powuk
electrician,Birmingham,JCE ELECTRICAL INSTALLATIONS LTD,,,B98 7GA,,,,powuk
electrician,Birmingham,YEOMANS ELECTRICAL LTD,,,B90 3LU,,,,powuk
electrician,Birmingham,CAA ELECTRICAL LTD,,,B94 5LW,,,,powuk
electrician,Birmingham,ECOTECH GROUP LIMITED,,,B12 0PR,,,,powuk
electrician,Birmingham,GD ELECTRICAL (LONDON) LIMITED,,,B90 3LU,,,,powuk
electrician,Birmingham,D.M.D DATA AND ELECTRICAL SERVICES LTD,,,B61 7AZ,,,,powuk
electrician,Birmingham,LEVEL PROTECTION LIMITED,,,B73 6AL,,,,powuk
electrician,Birmingham,ODE ELECTRICALS LTD,,,B14 5PB,,,,powuk
electrician,Birmingham,REUSE ELECTRICAL SERVICES LIMITED,,,B30 3JN,,,,powuk
electrician,Birmingham,A & R NETWORK SOLUTIONS LTD,,,B64 7QJ,,,,powuk
electrician,Birmingham,SEC MIDLANDS LTD,,,B42 2AB,,,,powuk
electrician,Birmingham,FIRST IN SERVICE LIMITED,,,B7 4PR,,,,powuk
electrician,Birmingham,RELUX CLADDING LTD,,,B70 6RG,,,,powuk
electrician,Birmingham,DGC ELECTRICAL SOLUTIONS LIMITED,,,B90 4UW,,,,powuk
electrician,Birmingham,WGR ELECTRICAL SERVICES LTD,,,B72 1TT,,,,powuk
electrician,Birmingham,JPB ELECTRICAL SERVICES LIMITED,,,B60 4BD,,,,powuk
electrician,Birmingham,A D BROOKES ELECTRICAL SERVICES LIMITED,,,B98 0PH,,,,powuk
electrician,Birmingham,NDS ELECTRICAL LIMITED,,,B79 7RB,,,,powuk
electrician,Birmingham,BETHELEC SERVICES LTD,,,B43 7HT,,,,powuk
electrician,Birmingham,N.E.E. (EXHIBITION ELECTRICS) LIMITED,,,B98 8BP,,,,powuk
electrician,Birmingham,PROPERTY HEIST LTD,,,B11 1SS,,,,powuk
electrician,Birmingham,SEATON HIRE LIMITED,,,B77 2LE,,,,powuk
electrician,Birmingham,GILMORE ELECTRICAL LIMITED,,,B77 4RP,,,,powuk
electrician,Birmingham,SYNERGY GROUP SERVICES LTD,,,B78 3HP,,,,powuk
electrician,Birmingham,HEATH INDUSTRIES LTD,,,B38 8SD,,,,powuk
electrician,Birmingham,JJD CONTRACTING LIMITED,,,B62 8DY,,,,powuk
electrician,Birmingham,A C V  ELEVATOR ELECTRICAL LIMITED,,,B79 7RB,,,,powuk
electrician,Birmingham,A M INSTALLATIONS (UK) LTD,,,B92 9LX,,,,powuk
electrician,Birmingham,RUBICOM ELECTRICAL LTD,,,B98 7RQ,,,,powuk
electrician,Birmingham,M.S SOLID CONSTRUCTION LTD,,,B71 1HF,,,,powuk
electrician,Birmingham,PARADISE ELECTRICAL INSTALLATION LTD,,,B14 6NQ,,,,powuk
electrician,Birmingham,SKY BUILDERS LTD,,,B8 3ES,,,,powuk
electrician,Birmingham,QI FLOORING LIMITED,,,B45 8FL,,,,powuk
electrician,Birmingham,P A ELECTRICAL (MIDLANDS) LIMITED,,,B74 3SY,,,,powuk
electrician,Birmingham,PRICE ELECTRICS (ELECTRICAL CONTRACTORS) LIMITED,,,B98 0QG,,,,powuk
electrician,Birmingham,MAPLE ELECTRICAL LTD,,,B11 2HA,,,,powuk
electrician,Birmingham,BK ELECTRICAL LTD,,,B94 6QW,,,,powuk
electrician,Birmingham,ID SECURITY SYSTEMS LIMITED,,,B7 5PA,,,,powuk
electrician,Birmingham,R M D ELECTRICAL LIMITED,,,B11 3BD,,,,powuk
electrician,Birmingham,IMPULSE ELECTRICS LTD,,,B20 2LU,,,,powuk
electrician,Birmingham,INSPIRELEC LTD,,,B45 8BL,,,,powuk
electrician,Birmingham,WARTON ELECTRICAL SERVICES LIMITED,,,B79 0JH,,,,powuk
electrician,Birmingham,RACK SOLUTIONS LIMITED,,,B26 2AL,,,,powuk
electrician,Birmingham,TRIVOLTAGE LTD,,,B63 1DQ,,,,powuk
electrician,Birmingham,FIRELIGHT DETECTION & ELECTRICAL SYSTEMS LTD,,,B90 4AA,,,,powuk
electrician,Birmingham,CORELEC LTD,,,B90 1SQ,,,,powuk
electrician,Birmingham,MCB ELECTRICAL SOLUTIONS LTD,,,B26 2SJ,,,,powuk
electrician,Birmingham,J. WALTON ELECTRICAL LTD,,,B90 2EL,,,,powuk
electrician,Birmingham,SPITFIRE MAINTENANCE LIMITED,,,B24 9QG,,,,powuk
electrician,Birmingham,REGENTCOMMS LIMITED,,,B92 9AD,,,,powuk
electrician,Birmingham,DUNBAVIN RAIL LTD,,,B31 2JH,,,,powuk
electrician,Birmingham,N D Z ELECTRICAL LTD,,,B15 1TH,,,,powuk
electrician,Birmingham,R. MCLAREN ELECTRICAL LTD,,,B14 6DN,,,,powuk
electrician,Birmingham,RPF ELECTRICAL SERVICES LTD,,,B38 8RA,,,,powuk
electrician,Birmingham,EQUINOX FM LIMITED,,,B77 1AF,,,,powuk
electrician,Birmingham,P S DIXON LTD,,,B43 5ES,,,,powuk
electrician,Birmingham,TICO ELECTRICAL INSTALLATIONS LTD,,,B73 5LT,,,,powuk
electrician,Birmingham,D AND A COMPLETE SERVICES LTD,,,B62 9EF,,,,powuk
electrician,Birmingham,OCTOPUS C LTD,,,B91 1SU,,,,powuk
electrician,Birmingham,ELITE AMP SOLUTIONS LTD,,,B19 2HN,,,,powuk
electrician,Birmingham,WYRE ELECTRICAL LIMITED,,,B44 8LS,,,,powuk
electrician,Birmingham,JAMES KITCHEN & ELECTRICAL INSTALLATIONS LTD,,,B64 6DP,,,,powuk
electrician,Birmingham,SAVE ECO LTD,,,B69 1AQ,,,,powuk
electrician,Birmingham,M.E.S. ELECTRICAL & SOLAR LIMITED,,,B92 9JX,,,,powuk
electrician,Birmingham,SOLIHULL ELECTRICAL SYSTEMS LTD.,,,B95 6HX,,,,powuk
electrician,Birmingham,C.E.W GROUP LIMITED,,,B28 9HW,,,,powuk
electrician,Birmingham,LB ELECTRICAL INSTALLATIONS LTD,,,B91 2LZ,,,,powuk
electrician,Birmingham,HAMPTON ELECTRICAL (UK) LTD,,,B94 6AB,,,,powuk
electrician,Birmingham,C C S ELECTRICAL SERVICES LIMITED,,,B91 1PW,,,,powuk
electrician,Birmingham,PROBE ELECTRICAL & AC LTD,,,B63 3HN,,,,powuk
electrician,Birmingham,GW FACILITIES SERVICES LTD,,,B46 3BP,,,,powuk
electrician,Birmingham,J.D. ELECTRICAL & MECHANICAL SERVICES LIMITED,,,B70 0BF,,,,powuk
electrician,Birmingham,T & D ELECTRICAL SERVICES LIMITED,,,B77 3QQ,,,,powuk
electrician,Birmingham,TAYLOR ELECTRICAL CONTROLS LIMITED,,,B77 1BB,,,,powuk
electrician,Birmingham,QADERI RAIL LTD,,,B12 8AF,,,,powuk
electrician,Birmingham,THE SITU GROUP LTD,,,B77 4RD,,,,powuk
electrician,Birmingham,REDFORDE LTD,,,B30 1DA,,,,powuk
electrician,Birmingham,SPECIALIST ELECTRICAL SYSTEMS LTD,,,B95 6HX,,,,powuk
electrician,Birmingham,PROSTAR ELECTRICAL LTD,,,B11 1PH,,,,powuk
electrician,Birmingham,DTB ELECTRICAL LIMITED,,,B97 5PQ,,,,powuk
electrician,Birmingham,POWER BROS LTD,,,B20 2QR,,,,powuk
electrician,Birmingham,GSTFIXZIE LTD,,,B8 3DD,,,,powuk
electrician,Birmingham,CHIEF MAINTENANCE & ELECTRICAL LTD,,,B63 2UZ,,,,powuk
electrician,Birmingham,ELYTE ELECTRICAL SERVICE LTD,,,B73 5EL,,,,powuk
electrician,Birmingham,M&G HOLDINGS (MIDLANDS) LTD,,,B27 7NX,,,,powuk
electrician,Birmingham,VOLTEX ELECTRICAL ENGINEERING SERVICES DS LTD,,,B94 5LW,,,,powuk
electrician,Birmingham,BAHRIA CONSULTING LTD,,,B25 8DX,,,,powuk
electrician,Birmingham,REDSS (UK) LTD,,,B91 2JF,,,,powuk
electrician,Birmingham,BARRIE BEARD LIMITED,,,B61 7ET,,,,powuk
electrician,Birmingham,MIDLANDS ELECTRICAL SYSTEMS LIMITED,,,B98 9HD,,,,powuk
electrician,Birmingham,ECOWIRE LIMITED,,,B76 1GW,,,,powuk
electrician,Birmingham,EMA ELECTRICAL LIMITED,,,B67 5NF,,,,powuk
electrician,Birmingham,BLACKWOOD ELECTRICAL SOLUTIONS LIMITED,,,B74 3QL,,,,powuk
electrician,Birmingham,KTM ELECTRICAL LTD,,,B72 1UJ,,,,powuk
electrician,Birmingham,THN ELECTRICALS LIMITED,,,B68 9SG,,,,powuk
electrician,Birmingham,BELGRAY BUILDING LTD,,,B90 3RT,,,,powuk
electrician,Birmingham,BELFRY ELECTRICAL SERVICES LTD,,,B74 3EB,,,,powuk
electrician,Birmingham,ELECTRODYNE LIMITED,,,B96 6HS,,,,powuk
electrician,Birmingham,SMALLWOOD ENGINEERING SOLUTIONS LTD,,,B47 5RB,,,,powuk
electrician,Birmingham,POWERCORE ELECTRIC LIMITED,,,B11 3LU,,,,powuk
electrician,Birmingham,ECOHOLIC ENERGY LIMITED,,,B90 3QU,,,,powuk
electrician,Birmingham,RYTON COMMUNICATIONS LTD,,,B15 1TH,,,,powuk
electrician,Birmingham,HEATHCOTE ELECTRICAL LTD,,,B79 7RB,,,,powuk
electrician,Birmingham,MLC SITE SERVICES LTD,,,B64 7BG,,,,powuk
electrician,Birmingham,KX ELECTRICAL CONTRACTORS LTD,,,B98 8LG,,,,powuk
electrician,Birmingham,SIMKINS & WOODWARD ELECTRICAL LIMITED,,,B72 1AF,,,,powuk
electrician,Birmingham,DLUX-PRO MAINTENANCE & CONSTRUCTION LTD,,,B14 4JD,,,,powuk
electrician,Leeds,G HOPWOOD ELECTRICAL CONTRACTORS LIMITED,,,LS29 0PD,,,,powuk
electrician,Leeds,F H P ELECTRICAL LIMITED,,,LS20 8NH,,,,powuk
electrician,Leeds,VELEC LTD,,,LS25 1HB,,,,powuk
electrician,Leeds,KHARAZM LTD,,,LS15 9EN,,,,powuk
electrician,Leeds,P H D ELECTRICAL SERVICES (LEEDS) LIMITED,,,LS28 6JP,,,,powuk
electrician,Leeds,ROHAN ELECTRICAL & MECHANICAL LIMITED,,,LS10 1NL,,,,powuk
electrician,Leeds,BLUE WIRE MECHANICAL & ELECTRICAL LTD,,,LS12 4JD,,,,powuk
electrician,Leeds,BREARLEY CONTRACTING LIMITED,,,LS13 4RT,,,,powuk
electrician,Leeds,SMC ELECTRICAL DIVISION LTD,,,LS25 6EQ,,,,powuk
electrician,Leeds,RIGTON ELECTRICAL LTD,,,LS17 0AE,,,,powuk
electrician,Leeds,L GREEN ELECTRICAL SOLUTIONS YORKSHIRE LTD,,,LS28 7QD,,,,powuk
electrician,Leeds,MORTON BROTHERS LIMITED,,,LS1 2HH,,,,powuk
electrician,Leeds,ASHFIELD ELECTRICAL CONTRACTING LTD,,,LS15 8TJ,,,,powuk
electrician,Leeds,SOWDEN ELECTRICAL SERVICES LIMITED,,,LS29 7RQ,,,,powuk
electrician,Leeds,NETWORK CCTV SYSTEMS LTD.,,,LS26 8LF,,,,powuk
electrician,Leeds,M. STOKER ELECTRICAL LTD,,,LS1 2JP,,,,powuk
electrician,Leeds,MKD ELECTRICAL LTD,,,LS14 6AW,,,,powuk
electrician,Leeds,DSEC LIMITED,,,LS28 6EY,,,,powuk
electrician,Leeds,DSI ILKLEY LIMITED,,,LS26 8RE,,,,powuk
electrician,Leeds,BJF ELECTRICAL SERVICES LIMITED,,,LS12 4JG,,,,powuk
electrician,Leeds,EQUILIBRIUM SOUTH WEST LTD,,,LS25 1NB,,,,powuk
electrician,Leeds,SMARTWIRED ELECTRICAL CONTRACTOR LIMITED,,,LS9 7DR,,,,powuk
electrician,Leeds,FORTH ELECTRICAL LIMITED,,,LS15 8BA,,,,powuk
electrician,Leeds,LEODIS ELECTRICAL LTD,,,LS6 3HA,,,,powuk
electrician,Leeds,ECO ELECTRICAL SERVICES (LEEDS) LIMITED,,,LS12 2LH,,,,powuk
electrician,Leeds,HALO ELECTRICAL SERVICES LIMITED,,,LS19 7RE,,,,powuk
electrician,Leeds,TOFTS ELECTRICAL LTD,,,LS28 7SD,,,,powuk
electrician,Leeds,ABW HEATING & ELECTRICAL LTD,,,LS16 7AS,,,,powuk
electrician,Leeds,EICA SERVICES LTD,,,LS25 1NB,,,,powuk
electrician,Leeds,ALFA ELECTRICAL LIMITED,,,LS17 7RF,,,,powuk
electrician,Leeds,REDLEY ELECTRICAL SERVICES LTD,,,LS25 1HB,,,,powuk
electrician,Leeds,RSK SOLUTIONS (LEEDS) LIMITED,,,LS28 9NA,,,,powuk
electrician,Leeds,FOZARD BUILDING CO LIMITED,,,LS17 7QR,,,,powuk
electrician,Leeds,GERALD CLIFF (ELECTRICAL CONTRACTORS) LIMITED,,,LS6 2LP,,,,powuk
electrician,Leeds,G3 LIGHTING DESIGN LIMITED,,,LS8 1AL,,,,powuk
electrician,Leeds,TND ELECTRICAL LTD,,,LS28 8LD,,,,powuk
electrician,Leeds,A & S ELECTRICAL HOLDINGS LIMITED,,,LS27 8JT,,,,powuk
electrician,Leeds,P R ELECTRICAL SERVICES LIMITED,,,LS24 9JH,,,,powuk
electrician,Leeds,REDLEC LIMITED,,,LS27 7RY,,,,powuk
electrician,Leeds,DURAVAULT LIMITED,,,LS25 7PZ,,,,powuk
electrician,Leeds,SECUR3 ELECTRICAL LTD,,,LS9 7BD,,,,powuk
electrician,Leeds,DATAFLOW NETWORKING INSTALLATIONS LIMITED,,,LS11 9RT,,,,powuk
electrician,Leeds,BERRY ELECTRICAL CONTRACTORS LTD,,,LS15 4JE,,,,powuk
electrician,Leeds,HUNT ENERGY GROUP LTD,,,LS28 5TW,,,,powuk
electrician,Leeds,SMART ELECTRICAL (UK) LTD.,,,LS25 6NB,,,,powuk
electrician,Leeds,ELECTRICAL POWER CONTROL SOLUTIONS LTD,,,LS22 4ET,,,,powuk
electrician,Leeds,J.A. RICHARDSON (ELECTRICAL) LIMITED,,,LS6 3BR,,,,powuk
electrician,Leeds,FORD CONTRACTING SERVICES LTD,,,LS18 5JU,,,,powuk
electrician,Leeds,R.H. ELECTRICAL LIMITED,,,LS15 4JX,,,,powuk
electrician,Leeds,EXPRESS PROJECTS LTD,,,LS11 8JH,,,,powuk
electrician,Leeds,PATH ENERGY LTD,,,LS1 2ND,,,,powuk
electrician,Leeds,S-WIRES ELECTRICAL LTD,,,LS20 8NH,,,,powuk
electrician,Leeds,ELECMET ELECTRICAL SOLUTIONS LTD,,,LS12 3UZ,,,,powuk
electrician,Leeds,HPS ELECTRICAL CONTRACTORS LTD,,,LS20 8NH,,,,powuk
electrician,Leeds,C & C ELECTRICAL GILDERSOME LTD.,,,LS27 7RZ,,,,powuk
electrician,Leeds,REACH ELECTRICAL LTD,,,LS17 6LN,,,,powuk
electrician,Leeds,S L ELECTRIC SERVICES LIMITED,,,LS11 8HA,,,,powuk
electrician,Leeds,ECO LIGHTING SOLUTIONS UK LTD,,,LS21 1RS,,,,powuk
electrician,Leeds,RCM ELECTRICAL LTD,,,LS25 7HU,,,,powuk
electrician,Leeds,G C ELECTRONICS LIMITED,,,LS25 5DR,,,,powuk
electrician,Leeds,FUTURE ELECTRICAL YORKSHIRE LTD,,,LS27 7QN,,,,powuk
electrician,Leeds,REDDISH ELECTRICAL COMPANY LIMITED,,,LS17 8DT,,,,powuk
electrician,Leeds,RDJA LIGHTING LTD,,,LS26 8NT,,,,powuk
electrician,Leeds,LRH ELECTRICAL LTD,,,LS25 1HB,,,,powuk
electrician,Leeds,SAPEC LIMITED,,,LS15 7AN,,,,powuk
electrician,Leeds,AEC ELECTRICAL CONTRACTORS LIMITED,,,LS25 1LL,,,,powuk
electrician,Leeds,MPH ELECTRICAL (HORSFORTH) LIMITED,,,LS18 5JJ,,,,powuk
electrician,Leeds,HECKONNER LIMITED,,,LS8 4EZ,,,,powuk
electrician,Leeds,BRIAN WALKER ELECTRICAL CONTRACTORS LIMITED,,,LS27 7AD,,,,powuk
electrician,Leeds,MATTLEC LIMITED,,,LS15 7QF,,,,powuk
electrician,Leeds,PRIMONT LTD,,,LS14 5NH,,,,powuk
electrician,Leeds,TEALE ELECTRICAL LTD,,,LS18 5EU,,,,powuk
electrician,Leeds,CRE ELECTRICAL CONTRACTORS LIMITED,,,LS26 0TL,,,,powuk
electrician,Leeds,LOCAL ELECTRICIAN SERVICES LTD,,,LS12 5AY,,,,powuk
electrician,Leeds,SANJABS TECHNICAL SOLUTIONS LIMITED,,,LS9 6LT,,,,powuk
